Restaurant ID,Restaurant Name,Country Code,City,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Aggregate rating,Votes
18425766,Chidya Ghar - Roseate House,1,New Delhi,Continental,3700,Indian Rupees(Rs.),No,No,2.9,4
18382353,DEL - Roseate House,1,New Delhi,"Continental, American, North Indian",3000,Indian Rupees(Rs.),Yes,No,3.6,30
18463962,Roasted - Roseate,1,New Delhi,"Cafe, Bakery",1000,Indian Rupees(Rs.),Yes,No,0.0,3
7310,Adish,1,New Delhi,"North Indian, Chinese, South Indian",700,Indian Rupees(Rs.),No,No,3.1,45
4336,Amritsari Dhaba,1,New Delhi,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,3.2,18
305517,Amritsari Xpress,1,New Delhi,North Indian,300,Indian Rupees(Rs.),No,No,3.0,6
303289,Anupam Sweets,1,New Delhi,Mithai,250,Indian Rupees(Rs.),No,No,2.6,12
18334429,B Two,1,New Delhi,Chinese,400,Indian Rupees(Rs.),No,No,3.0,7
309531,Babbu Da Punjabi Dhaba,1,New Delhi,North Indian,300,Indian Rupees(Rs.),No,No,3.3,27
8216,Baker's Byte,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),No,No,3.3,34
18384121,Bamboo Hut,1,New Delhi,"Naga, Tibetan",500,Indian Rupees(Rs.),No,Yes,3.4,15
1775,Bengal Sweet Corner,1,New Delhi,"North Indian, South Indian, Chinese, Street Food, Mithai",550,Indian Rupees(Rs.),No,Yes,2.8,90
300258,Cafe Coffee Day - The Lounge,1,New Delhi,Cafe,750,Indian Rupees(Rs.),No,No,2.5,32
304107,Cafe Coffee Day,1,New Delhi,Cafe,450,Indian Rupees(Rs.),No,No,2.8,16
18247034,Cake Away,1,New Delhi,"Cafe, Bakery",700,Indian Rupees(Rs.),No,No,3.0,5
18357109,Chanky Restruoo,1,New Delhi,Chinese,500,Indian Rupees(Rs.),No,No,3.0,12
309026,Chawla Fast Food,1,New Delhi,"North Indian, South Indian, Chinese",300,Indian Rupees(Rs.),No,No,2.9,4
18358685,Chawnsan Chef,1,New Delhi,"Mughlai, North Indian, Chinese",700,Indian Rupees(Rs.),No,Yes,3.4,13
18219516,China King,1,New Delhi,Chinese,500,Indian Rupees(Rs.),No,No,3.1,8
18461946,Dec,1,New Delhi,"Pizza, Continental, Beverages",300,Indian Rupees(Rs.),No,No,3.3,15
304194,Desi Zaika,1,New Delhi,"North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,2.6,83
300280,Druk,1,New Delhi,"Tibetan, Chinese",400,Indian Rupees(Rs.),No,No,2.8,53
9565,Flavours of Tibet,1,New Delhi,"Tibetan, Chinese",500,Indian Rupees(Rs.),No,Yes,3.3,141
18126972,Get Lost in Flavours,1,New Delhi,"North Indian, Chinese",650,Indian Rupees(Rs.),No,Yes,2.6,70
18285198,Giani,1,New Delhi,"Ice Cream, Desserts",300,Indian Rupees(Rs.),No,No,2.9,9
7318,Green Chick Chop,1,New Delhi,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,3.3,30
305514,Grover Dhaba,1,New Delhi,North Indian,300,Indian Rupees(Rs.),No,No,3.1,16
4330,Gupta's Rasoi,1,New Delhi,North Indian,350,Indian Rupees(Rs.),No,Yes,2.8,60
304186,Hangchuaa's Chinese Food Corner,1,New Delhi,Chinese,600,Indian Rupees(Rs.),No,Yes,3.1,35
18219526,High On Burgers,1,New Delhi,Fast Food,300,Indian Rupees(Rs.),No,Yes,3.2,37
18254549,Hot Paprika,1,New Delhi,"Chinese, Fast Food",500,Indian Rupees(Rs.),No,Yes,2.7,26
311570,Jalsa,1,New Delhi,Chinese,450,Indian Rupees(Rs.),No,Yes,2.7,6
309804,KPG Express,1,New Delhi,Chinese,500,Indian Rupees(Rs.),No,No,3.3,33
18144483,Le Himalaya,1,New Delhi,"Tibetan, Chinese",700,Indian Rupees(Rs.),No,Yes,3.1,34
309806,Lunia Italian,1,New Delhi,"Pizza, Fast Food",350,Indian Rupees(Rs.),No,No,3.4,25
305516,Mahipal Dhaba,1,New Delhi,North Indian,200,Indian Rupees(Rs.),No,No,2.8,8
18361271,Morong Ki,1,New Delhi,Naga,400,Indian Rupees(Rs.),No,No,3.0,7
311828,Moti Mahal Delux - Tandooori Trail,1,New Delhi,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,Yes,2.7,90
310436,Pooja Take Away Kitchen,1,New Delhi,"North Indian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,2.7,11
5846,Red Chilli,1,New Delhi,"North Indian, Chinese, Mughlai",900,Indian Rupees(Rs.),No,Yes,3.0,64
309808,Saturn,1,New Delhi,"Fast Food, North Indian",600,Indian Rupees(Rs.),No,Yes,2.8,9
18432849,Smokey Flavours,1,New Delhi,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,No,3.3,13
7322,Subway,1,New Delhi,"American, Fast Food, Salad, Healthy Food",500,Indian Rupees(Rs.),No,Yes,2.9,188
308219,Sugar Loft,1,New Delhi,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,3.4,26
18138427,Sugary Affairs,1,New Delhi,"Bakery, Desserts",600,Indian Rupees(Rs.),No,No,3.0,6
18424971,The Baking Fusion,1,New Delhi,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,3.1,8
18456724,The Belly Giggles,1,New Delhi,"Naga, Tibetan, Chinese, Bakery",600,Indian Rupees(Rs.),No,No,3.0,4
300281,The Chef Restaurant,1,New Delhi,Chinese,400,Indian Rupees(Rs.),No,No,3.4,63
304187,Yo Tibet,1,New Delhi,"Chinese, Tibetan, Fast Food",500,Indian Rupees(Rs.),No,No,3.3,150
310942,Cafe Rock 'n' Rolla,1,New Delhi,"Fast Food, American, Italian",600,Indian Rupees(Rs.),No,Yes,3.6,103
309475,Charcoal,1,New Delhi,"European, North Indian",1300,Indian Rupees(Rs.),Yes,Yes,3.7,210
306870,Chawla Chicken,1,New Delhi,"North Indian, Mughlai",500,Indian Rupees(Rs.),No,Yes,3.5,40
300283,Freedom Corner,1,New Delhi,"Chinese, Tibetan",600,Indian Rupees(Rs.),No,Yes,3.5,123
18337779,Kori's,1,New Delhi,"Cafe, Korean",600,Indian Rupees(Rs.),No,Yes,3.6,110
307464,Mizo Diner,1,New Delhi,"North Indian, Tibetan",600,Indian Rupees(Rs.),No,No,3.7,154
1774,Rainbows,1,New Delhi,"Fast Food, Desserts",400,Indian Rupees(Rs.),No,Yes,3.5,51
7319,Rajinder Xpress,1,New Delhi,"North Indian, Chinese, Mughlai",800,Indian Rupees(Rs.),No,No,3.8,310
3164,RDX,1,New Delhi,"North Indian, Chinese, Mughlai",1000,Indian Rupees(Rs.),Yes,No,3.9,223
18458306,Sumo Sushi,1,New Delhi,Sushi,1000,Indian Rupees(Rs.),No,Yes,3.9,21
312130,The Categorical Eat Pham,1,New Delhi,North Eastern,600,Indian Rupees(Rs.),No,No,3.7,94
306581,The Hungry Monkey,1,New Delhi,"European, Italian",2300,Indian Rupees(Rs.),Yes,No,3.7,622
18357527,Treat Up Cafe and Restaurant,1,New Delhi,"Cafe, American, Continental, Nepalese",500,Indian Rupees(Rs.),No,No,3.6,31
18337920,Weird Time Food,1,New Delhi,"Continental, Fast Food",600,Indian Rupees(Rs.),No,Yes,3.6,49
18416859,Amor Kitchen,1,New Delhi,North Indian,400,Indian Rupees(Rs.),No,No,0.0,2
18485984,CHA! WA!!,1,New Delhi,"Fast Food, Beverages, Desserts",400,Indian Rupees(Rs.),No,No,0.0,1
18393436,Chip N Dale,1,New Delhi,"Continental, Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,0.0,2
310320,Chocolangels,1,New Delhi,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,0.0,3
18331664,Home Kitchen,1,New Delhi,"North Indian, South Indian",350,Indian Rupees(Rs.),No,No,0.0,1
18291208,Laziz Foods,1,New Delhi,"Mughlai, North Indian",400,Indian Rupees(Rs.),No,No,0.0,2
18285734,Mummy's Food Corner,1,New Delhi,Assamese,300,Indian Rupees(Rs.),No,No,0.0,2
18334432,Riyaz Biryani Corner,1,New Delhi,North Indian,300,Indian Rupees(Rs.),No,No,0.0,2
18416831,Safdarjung Club,1,New Delhi,"Chinese, North Indian, Fast Food, Street Food",450,Indian Rupees(Rs.),No,No,0.0,1
18496493,Starup Catering,1,New Delhi,"Chinese, Mughlai, North Indian",300,Indian Rupees(Rs.),No,No,0.0,1
18285204,The Chinese & Thai Restaurant,1,New Delhi,"Chinese, Thai",300,Indian Rupees(Rs.),No,No,0.0,1
628,Cafe Coffee Day,1,New Delhi,Cafe,450,Indian Rupees(Rs.),No,No,2.4,28
305606,Zustt Yummy,1,New Delhi,"North Indian, Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,2.3,54
18396054,Cafe Hashtag LoL,1,New Delhi,"Cafe, North Indian, Chinese",1200,Indian Rupees(Rs.),Yes,No,4.2,49
18237319,Dirty Apron,1,New Delhi,"European, Asian",2000,Indian Rupees(Rs.),Yes,Yes,4.3,96
17953911,Hornbill,1,New Delhi,Naga,400,Indian Rupees(Rs.),No,No,4.0,149
18456770,Napoli Pizza,1,New Delhi,Pizza,800,Indian Rupees(Rs.),No,Yes,4.0,41
1777,Rajinder Da Dhaba,1,New Delhi,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),No,No,4.3,3530
18138443,The Piano Man Jazz Club,1,New Delhi,"Mexican, American",1800,Indian Rupees(Rs.),Yes,Yes,4.2,420
313269,Tossin Pizza,1,New Delhi,"Pizza, Italian",900,Indian Rupees(Rs.),Yes,Yes,4.1,647
18428536,Big Belly Burger,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),No,Yes,2.7,6
300231,Bikaner Choice,1,New Delhi,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,2.8,14
300236,Bikaner Misthan,1,New Delhi,"Mithai, Street Food, North Indian, South Indian, Chinese",350,Indian Rupees(Rs.),No,No,2.7,16
18303837,Da Yummy Pizza,1,New Delhi,"Pizza, Fast Food",500,Indian Rupees(Rs.),No,Yes,2.7,4
312827,Food Nursary,1,New Delhi,"North Indian, Mughlai",350,Indian Rupees(Rs.),No,Yes,2.8,5
302326,Puja Sandwich House,1,New Delhi,Fast Food,300,Indian Rupees(Rs.),No,No,2.7,16
300235,PVR Bhojanalay,1,New Delhi,"Street Food, North Indian",100,Indian Rupees(Rs.),No,No,2.7,17
309192,The Bake Studio,1,New Delhi,"Bakery, Desserts",450,Indian Rupees(Rs.),No,No,3.1,12
2201,The Blue Tandoor,1,New Delhi,"North Indian, Mughlai",1000,Indian Rupees(Rs.),No,No,2.9,13
18355141,Abdullah Biryani Centre,1,New Delhi,Biryani,300,Indian Rupees(Rs.),No,No,0.0,1
18408037,Allishan Family Restaurant,1,New Delhi,North Indian,200,Indian Rupees(Rs.),No,No,0.0,1
18489533,Bhawani Restaurant,1,New Delhi,"North Indian, Mughlai, Chinese",350,Indian Rupees(Rs.),No,No,0.0,0
18471278,BonJuz,1,New Delhi,"Healthy Food, Juices",200,Indian Rupees(Rs.),No,No,0.0,0
18440160,Chawla Chik Inn,1,New Delhi,"North Indian, Mughlai",800,Indian Rupees(Rs.),No,Yes,0.0,0
18354987,Foodies,1,New Delhi,North Indian,350,Indian Rupees(Rs.),No,No,0.0,0
302314,G+,1,New Delhi,Mithai,150,Indian Rupees(Rs.),No,No,0.0,3
18355145,Janta Canteen,1,New Delhi,North Indian,150,Indian Rupees(Rs.),No,No,0.0,0
18355137,Kalka's Food Centre,1,New Delhi,"North Indian, Chinese",200,Indian Rupees(Rs.),No,No,0.0,0
18489523,Le Village Pastry Shop,1,New Delhi,"Bakery, Fast Food",300,Indian Rupees(Rs.),No,No,0.0,0
18408066,Meatwale.com,1,New Delhi,"Raw Meats, North Indian",300,Indian Rupees(Rs.),No,No,0.0,1
18312586,Mohit Bakery,1,New Delhi,"Bakery, Fast Food",150,Indian Rupees(Rs.),No,No,0.0,1
18492960,Mouthmatics ,1,New Delhi,North Indian,200,Indian Rupees(Rs.),No,No,0.0,0
302311,Pastry Place,1,New Delhi,"Bakery, Fast Food",250,Indian Rupees(Rs.),No,No,0.0,2
18469965,Pho King Awesome,1,New Delhi,Asian,850,Indian Rupees(Rs.),No,No,0.0,1
18488864,PIE,1,New Delhi,"Desserts, Ice Cream, Pizza",250,Indian Rupees(Rs.),No,No,0.0,1
18470757,Rasoi - The Indian Zaika,1,New Delhi,North Indian,350,Indian Rupees(Rs.),No,No,0.0,0
18355143,Shree Balaji Bhojnalaya,1,New Delhi,North Indian,100,Indian Rupees(Rs.),No,No,0.0,0
18465571,Smoke Trailer Grill,1,New Delhi,American,400,Indian Rupees(Rs.),No,No,0.0,0
302318,Sonu Sweets,1,New Delhi,"Mithai, Chinese",200,Indian Rupees(Rs.),No,No,0.0,2
18303708,Spice Treat,1,New Delhi,Chinese,250,Indian Rupees(Rs.),No,No,0.0,0
18355147,Star Restaurant,1,New Delhi,North Indian,100,Indian Rupees(Rs.),No,No,0.0,0
311821,The Twisted Bakery,1,New Delhi,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,0.0,0
18414500,Tiffino Mania,1,New Delhi,"North Indian, Chinese, South Indian",300,Indian Rupees(Rs.),No,No,0.0,0
18419682,Yaadgaar,1,New Delhi,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,No,0.0,0
18203159,Pandit Ji Ki Apni Rasoi,1,New Delhi,North Indian,300,Indian Rupees(Rs.),No,Yes,2.4,4
309152,Alam Muradabadi Chicken Biryani,1,New Delhi,"North Indian, Biryani",250,Indian Rupees(Rs.),No,No,3.0,5
309113,Boheme Bar & Grill,1,New Delhi,"North Indian, Chinese, Italian",1300,Indian Rupees(Rs.),Yes,Yes,3.3,118
18398598,Budapest Kitchen & Bar,1,New Delhi,"Finger Food, North Indian, Continental, Chinese, Italian",1500,Indian Rupees(Rs.),Yes,No,3.0,4
18303720,Dark House,1,New Delhi,"Chinese, Italian, Fast Food",400,Indian Rupees(Rs.),No,Yes,2.8,24
18303716,Henry's Cafe,1,New Delhi,"Pizza, North Indian, Continental",700,Indian Rupees(Rs.),No,Yes,3.4,42
300221,Kathi Zone,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),No,No,3.3,20
18203177,Kehar Cafe & Restaurant,1,New Delhi,"North Indian, Mughlai, Chinese",600,Indian Rupees(Rs.),No,No,2.8,16
308992,Kumaon Dhaba & Service,1,New Delhi,North Indian,100,Indian Rupees(Rs.),No,No,3.0,8
18368005,Let'z Eat,1,New Delhi,"North Indian, Mughlai, Chinese, Fast Food",600,Indian Rupees(Rs.),No,Yes,2.7,11
311517,Lite Eat Cafe,1,New Delhi,Fast Food,300,Indian Rupees(Rs.),No,No,3.0,4
18282049,Malabar Dosa Hut,1,New Delhi,South Indian,150,Indian Rupees(Rs.),No,No,3.2,15
308166,New Red Onion,1,New Delhi,"North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,2.5,20
256,Pizza Hut,1,New Delhi,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,Yes,3.1,237
18348790,The Tiffin Hut,1,New Delhi,North Indian,300,Indian Rupees(Rs.),No,No,3.2,10
309874,The Upper Crust,1,New Delhi,"Pizza, Fast Food",550,Indian Rupees(Rs.),No,No,3.0,15
7131,Touch of Punjab,1,New Delhi,"North Indian, Mughlai",700,Indian Rupees(Rs.),No,No,2.9,33
312032,Tulicakes,1,New Delhi,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,3.4,31
311370,Wanchai By Kylin,1,New Delhi,"Asian, Chinese",700,Indian Rupees(Rs.),No,No,3.2,121
18233797,Wow! India,1,New Delhi,"North Indian, Chinese",300,Indian Rupees(Rs.),No,Yes,2.7,4
313311,All About Food,1,New Delhi,"Chinese, Asian, Mediterranean, Continental",750,Indian Rupees(Rs.),No,Yes,3.9,305
3797,Costa Coffee,1,New Delhi,Cafe,600,Indian Rupees(Rs.),No,No,3.7,118
309893,Hey' Sugar Delhi,1,New Delhi,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,3.7,60
4889,India Grill - Hilton Garden Inn,1,New Delhi,"Continental, Italian, North Indian",3000,Indian Rupees(Rs.),Yes,No,3.6,184
18373071,Jugmug Thela,1,New Delhi,Beverages,200,Indian Rupees(Rs.),No,No,3.8,25
18238757,Mucchad Di Chai,1,New Delhi,"Fast Food, Beverages",200,Indian Rupees(Rs.),No,No,3.7,36
311326,SS ONN THE GO,1,New Delhi,Street Food,500,Indian Rupees(Rs.),No,No,3.6,66
18255154,The Junkyard Cafe,1,New Delhi,"North Indian, Mediterranean, Asian",1500,Indian Rupees(Rs.),Yes,No,3.8,220
18465802,Aradhya Restaurant,1,New Delhi,"Chinese, North Indian",200,Indian Rupees(Rs.),No,No,0.0,0
18303815,Nanu Ki Rasoi,1,New Delhi,North Indian,200,Indian Rupees(Rs.),No,No,0.0,3
18409190,PSR Foods,1,New Delhi,"North Indian, Street Food",100,Indian Rupees(Rs.),No,No,0.0,0
18463563,Rasoi - The Indian Zaika,1,New Delhi,North Indian,400,Indian Rupees(Rs.),No,No,0.0,2
311174,The Pizza Corner,1,New Delhi,"Fast Food, Pizza",600,Indian Rupees(Rs.),No,Yes,2.1,39
4726,Wah Ji Wah,1,New Delhi,"North Indian, Chinese",450,Indian Rupees(Rs.),No,Yes,2.1,112
18217023,Blue Tokai Coffee Roasters,1,New Delhi,Cafe,350,Indian Rupees(Rs.),No,Yes,4.4,269
18279172,Ice Pan Creamery,1,New Delhi,"Ice Cream, Desserts",250,Indian Rupees(Rs.),No,No,4.2,92
8621,Rose Cafe,1,New Delhi,"Cafe, Italian, Lebanese, Continental, Mediterranean",1000,Indian Rupees(Rs.),No,No,4.1,1653
18463567,Nueva,1,New Delhi,South American,2500,Indian Rupees(Rs.),Yes,No,3.3,14
18124378,Cafe Diva,1,New Delhi,"European, Italian",2000,Indian Rupees(Rs.),Yes,No,3.8,109
313061,Starbucks,1,New Delhi,Cafe,700,Indian Rupees(Rs.),No,No,3.7,74
18126111,Cafe Delhi Heights,1,New Delhi,"Continental, American, Italian, Seafood, North Indian, Cafe",2000,Indian Rupees(Rs.),Yes,No,4.0,304
18053052,Delhi Club House,1,New Delhi,"North Indian, Continental, Asian",1700,Indian Rupees(Rs.),No,No,4.1,416
18034053,The Fatty Bao,1,New Delhi,"Asian, Sushi",1800,Indian Rupees(Rs.),Yes,No,4.1,695
18144458,Ziu,1,New Delhi,Thai,1500,Indian Rupees(Rs.),No,No,4.1,259
306801,Al-Arabi Restaurant,1,New Delhi,"Arabian, North Indian",600,Indian Rupees(Rs.),No,No,2.9,7
7815,Bikaner Sweets,1,New Delhi,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,3.0,9
1461,Chawla's?,1,New Delhi,North Indian,500,Indian Rupees(Rs.),No,No,3.0,19
18339800,DELI2NITE,1,New Delhi,"North Indian, Fast Food, Chinese",700,Indian Rupees(Rs.),No,Yes,2.6,15
309728,Green Chick Chop,1,New Delhi,"Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),No,No,3.3,14
308536,Laziz Fast Food & Laziz Khana,1,New Delhi,"North Indian, Chinese",350,Indian Rupees(Rs.),No,No,2.8,7
18357533,New Zaika Kathi Rolls,1,New Delhi,Fast Food,300,Indian Rupees(Rs.),No,No,3.1,8
18424619,Sardar Ji Chaap & Rolls,1,New Delhi,Fast Food,200,Indian Rupees(Rs.),No,No,3.2,7
7824,Shri Bala Ji,1,New Delhi,North Indian,150,Indian Rupees(Rs.),No,No,3.0,14
18219530,The Kitchen Exotica,1,New Delhi,"North Indian, Chinese",600,Indian Rupees(Rs.),No,No,3.0,9
303057,Wake And Bake,1,New Delhi,"Bakery, Desserts",500,Indian Rupees(Rs.),No,No,3.2,16
307409,Neha's Biscotte,1,New Delhi,"Bakery, Desserts",400,Indian Rupees(Rs.),No,No,3.5,40
7803,Bikaner Sweets,1,New Delhi,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,0.0,1
18472439,Biryani Bot,1,New Delhi,Biryani,200,Indian Rupees(Rs.),No,No,0.0,3
18424883,Brij Ki Rasoi,1,New Delhi,"North Indian, South Indian, Mughlai",250,Indian Rupees(Rs.),No,No,0.0,1
18357939,Devika Restaurant,1,New Delhi,South Indian,200,Indian Rupees(Rs.),No,No,0.0,0
18357941,Facebook Fast Food,1,New Delhi,"North Indian, Mughlai, Chinese",750,Indian Rupees(Rs.),No,No,0.0,0
310198,Jo's Peace of Cake,1,New Delhi,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,0.0,1
18390309,Kaka's Tiffin Service,1,New Delhi,North Indian,150,Indian Rupees(Rs.),No,No,0.0,0
18364414,MK Tiffin Service,1,New Delhi,North Indian,200,Indian Rupees(Rs.),No,No,0.0,1
7905,Moni Bakers,1,New Delhi,Bakery,150,Indian Rupees(Rs.),No,No,0.0,2
18357819,Nutri Lunch,1,New Delhi,North Indian,200,Indian Rupees(Rs.),No,No,0.0,0
7818,Om Aggarwal Sweets,1,New Delhi,Mithai,100,Indian Rupees(Rs.),No,No,0.0,1
18357948,Sansar Hotel,1,New Delhi,North Indian,300,Indian Rupees(Rs.),No,No,0.0,0
18357943,Shama Muradabadi Chicken Biryani,1,New Delhi,Mughlai,400,Indian Rupees(Rs.),No,No,0.0,0
18372279,Midnight Delight,1,New Delhi,"North Indian, Chinese",400,Indian Rupees(Rs.),No,Yes,2.4,8
18384138,Ashok & Ashok Meat Dhaba,1,New Delhi,North Indian,650,Indian Rupees(Rs.),No,Yes,3.2,11
18211312,Durga Sweets Corner,1,New Delhi,"Mithai, Street Food",100,Indian Rupees(Rs.),No,No,3.2,16
7591,Hot Pot,1,New Delhi,"Fast Food, Street Food",150,Indian Rupees(Rs.),No,No,2.7,16
1634,Kwic Bitte Restaurant,1,New Delhi,"Chinese, South Indian",300,Indian Rupees(Rs.),No,No,3.3,38
307618,Khandani Pakodewala,1,New Delhi,Street Food,100,Indian Rupees(Rs.),No,No,3.7,223
306535,Kulcha King,1,New Delhi,Street Food,200,Indian Rupees(Rs.),No,Yes,3.8,168
18396418,Cake Spot,1,New Delhi,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,No,0.0,0
18357568,Chicken Point,1,New Delhi,"Mughlai, North Indian",600,Indian Rupees(Rs.),No,No,0.0,0
18425158,Chowringhee,1,New Delhi,Fast Food,250,Indian Rupees(Rs.),No,Yes,0.0,1
18492652,Koolees Milkshake Bar,1,New Delhi,Beverages,150,Indian Rupees(Rs.),No,No,0.0,0
18425149,Krispy Kitchen,1,New Delhi,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,0.0,1
18489497,Mughlai Point,1,New Delhi,Mughlai,300,Indian Rupees(Rs.),No,No,0.0,1
18486878,Shama Chicken Corner,1,New Delhi,Mughlai,300,Indian Rupees(Rs.),No,No,0.0,0
3464,Alfa Kathi Rolls,1,New Delhi,Fast Food,250,Indian Rupees(Rs.),No,No,2.6,23
18252361,Angeethi Express,1,New Delhi,"North Indian, Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,3.2,11
18252412,Backbenchers,1,New Delhi,"Cafe, Continental, Italian, North Indian",700,Indian Rupees(Rs.),No,No,3.4,178
1637,Bake Day,1,New Delhi,"Bakery, Fast Food",400,Indian Rupees(Rs.),No,Yes,3.2,82
3463,Balaji Dhaba,1,New Delhi,North Indian,300,Indian Rupees(Rs.),No,No,2.7,11
18454499,Bhukkad,1,New Delhi,North Indian,500,Indian Rupees(Rs.),No,Yes,3.2,8
609,Cafe Coffee Day,1,New Delhi,Cafe,450,Indian Rupees(Rs.),No,No,3.3,78
18441687,Cafe Cones & Curries,1,New Delhi,"Fast Food, North Indian",400,Indian Rupees(Rs.),No,No,3.1,6
305472,Cafe Trance & Lounge,1,New Delhi,"Cafe, Fast Food",500,Indian Rupees(Rs.),No,No,2.6,21
4649,Chinese Hut,1,New Delhi,Chinese,500,Indian Rupees(Rs.),No,Yes,3.2,33
300267,Chocolate Square,1,New Delhi,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,3.4,76
304976,Chocolate Temptation,1,New Delhi,"Bakery, Desserts",500,Indian Rupees(Rs.),No,Yes,3.3,62
18423129,Flirty Momo's,1,New Delhi,Chinese,350,Indian Rupees(Rs.),No,No,3.0,8
18456150,Food Junkies,1,New Delhi,"North Indian, Chinese, Mughlai",300,Indian Rupees(Rs.),No,No,3.2,11
18157391,Frozen Fantasy,1,New Delhi,"Desserts, Beverages",300,Indian Rupees(Rs.),No,No,3.3,31
18469968,Hooters,1,New Delhi,"Continental, Mexican, Fast Food, North Indian, Chinese",500,Indian Rupees(Rs.),No,No,3.1,6
18292083,Katwalk Lounge,1,New Delhi,"Cafe, Italian",600,Indian Rupees(Rs.),No,No,3.3,22
18356773,Mom Hand Momos,1,New Delhi,Chinese,100,Indian Rupees(Rs.),No,No,3.3,8
309811,Muradabadi Biryani Centre,1,New Delhi,Mughlai,450,Indian Rupees(Rs.),No,No,2.9,20
18453788,NCR Cafe ,1,New Delhi,"Cafe, Chinese, Fast Food",800,Indian Rupees(Rs.),No,No,3.0,4
18460981,Peri Peri Momos,1,New Delhi,"Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,3.2,9
18287389,Rosart? Chocolate,1,New Delhi,Desserts,200,Indian Rupees(Rs.),No,No,3.4,15
1629,Shanghai Restaurant,1,New Delhi,"North Indian, Mughlai, Chinese",300,Indian Rupees(Rs.),No,No,2.5,23
18288761,SharpShooters Roof Top Cafe,1,New Delhi,"Cafe, Chinese, Italian",450,Indian Rupees(Rs.),No,No,3.0,18
7603,Stuti Restaurant,1,New Delhi,North Indian,250,Indian Rupees(Rs.),No,No,3.0,26
18204486,The Addictions,1,New Delhi,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,2.6,31
18341806,The Kahuna,1,New Delhi,"Chinese, Continental, Italian, North Indian",800,Indian Rupees(Rs.),No,No,3.1,27
18423125,Turn Up,1,New Delhi,"North Indian, Chinese",1200,Indian Rupees(Rs.),No,No,3.0,6
18175323,Wow! Momo,1,New Delhi,"Chinese, Fast Food",350,Indian Rupees(Rs.),No,No,3.4,154
18237321,Echoes Satyaniketan,1,New Delhi,"Cafe, Continental, Italian, Mexican, Chinese, American",600,Indian Rupees(Rs.),No,No,4.7,1563
18336489,#OFF Campus,1,New Delhi,"Cafe, Continental, Italian, Fast Food",800,Indian Rupees(Rs.),Yes,Yes,3.7,216
312772,2 Bandits Lounge & Bar,1,New Delhi,"Italian, Continental, Mexican, North Indian",1500,Indian Rupees(Rs.),Yes,No,3.9,1316
351,"34, Chowringhee Lane",1,New Delhi,Fast Food,350,Indian Rupees(Rs.),No,No,3.5,345
309140,Amigo's Hub,1,New Delhi,"Cafe, Fast Food",500,Indian Rupees(Rs.),No,Yes,3.7,193
311854,CAD M CAD B,1,New Delhi,"Fast Food, Italian, Beverages",600,Indian Rupees(Rs.),No,Yes,3.5,60
18391128,Cafe 121,1,New Delhi,"Continental, American, Italian, North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,3.6,23
18228894,Cafe Hera Pheri,1,New Delhi,"Cafe, Italian, Chinese, North Indian",500,Indian Rupees(Rs.),No,No,3.8,401
18429392,Cafe Tansen,1,New Delhi,"North Indian, Chinese",950,Indian Rupees(Rs.),Yes,No,3.5,20
18364239,Caf? Befikre,1,New Delhi,"Chinese, Continental",600,Indian Rupees(Rs.),No,Yes,3.8,80
300815,Caf? 101,1,New Delhi,"Cafe, Italian, North Indian",600,Indian Rupees(Rs.),No,Yes,3.6,365
18322638,Canteen Till I Die,1,New Delhi,"Cafe, Fast Food",300,Indian Rupees(Rs.),No,No,3.9,91
